Title,Comment,publishedTimeText
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,i wish that vette would ram that tiny piece of shit ford off the upper parking deck...,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,haha this was great! Ford built tough!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@6:28 lol didnt even notice other guys,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"They guys were all awkward, are you cold? Lmao,",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@xack5810 well, it ties with the one they did for that renault in ireland",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"OMG, I Cant believe the car made it through salt water! I was laughing so hard I had to watch it twice!!!!!!",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"This is madness!
This is Spa...  I'm mean Top Gear, that's why we love it.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Best Vehicle test ever!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Greatest video ever. I love how the show got to use a mall and film with the royal marines better than some movies with editing,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Shoot the enemy in its face!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Feel Like getting this little car badass especially when u upgrade everything (performance wise) it can kick ass like in the rally X Games,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,ive done this before....in my dreams :/,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@YankiEBubbAAussiE Well it does say at the start that it's made by Germans,,,,,",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,ha basingstoke festival place shopping centre XD i live in basingstoke,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,LOL hard,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,You just gotta love this video!!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@brownbridges prodigy - hot ride,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,epic,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,THIS GUY HAS THE BEST JOB!!! HOW DO YOU GET A JOB LIKE THIS!?!?!?,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Got to feel bad for the poor bastard who had to clean the floors at that shopping mall,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,awesome little car...i would buy one...we finally got one at our local dealer here in ontario,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,haha went from park to fucking drive trough a shopping centre rofl my ass off,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Faved and liked!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@YankiEBubbAAussiE Is also stupid they are airing ads on tv here in the U.S. and its STILL not on sale....,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,wow .. this is the craziest review ever,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,i'm sold,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,bbc had some explaining when bhs asked them wtf is up with the skid marks in their shop!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@YankiEBubbAAussiE it's because in america for the longest time subcompact cars were just not in demand. then things like the mini the smart car and the yaris showed up and started selling,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@ChevysphinX oh I forgot to mention, it's top gear too....",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@Jumpunit oops, meant government funded, not owned.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@ChevysphinX dude... they're on marvel........,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"haha saw this episode on TV a while ago, been waiting for it to be posted on YT, hilarious episode this one! :D",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@briceavirmo BBC runs the UK. Well, not really. But BBC, being government owned, you get a lot of privileges, money and special things like storming the beach with marines. BBC is the largest broadcast company in the world and funded by every household that owns a TV in the UK. ",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,AWESOME! u can do anything!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,best car review ever!!!!!!!!!!!!!!!!!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,corvette must be so fucking fun to drive on tiles,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"Shit this is old
I saw this last year in Australia
It makes no since how Ford is an American Car built in American but other countries get the Fiesta first and then about year and half later America gets it
Nice video Though",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Jeremy Clarkson is the King of Cars,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@victoriaboy55 i was thinking that, the plugs would be soaked, the engine would have water in it, and  it would have gotten stuck in the sand.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"Ah, this happened to me last week. Fortunately I have front wheel drive.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,How in the world did the car not get hydro locked?,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Is it green ? Yes. Very. LMFAO,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,1:07 - 3:23  songs name?????????,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,fiesta <3,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Jesus the shit he gets to do in a car. Brilliant.,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"seriously, top gear should make car commercials, i mean, who doesnt want to buy that car after seeing the mall part? ",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,OMG it's a TOTAL COMMERCIAL !,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,wow i woulda thought that engine woulda been done after that much water,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@mikedundee1979 Really? Just like that??? 
Hahahaha.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"""look at that the smoke grenades fit perfectly in the cup holder"" lol",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,At 2:38 Hahaaaa Oh Jeremy You Are to Funny!!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,I'd say it took ages to take the skid-marks out of the marble.,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,hahahhaah .... this is a ford fiesta review and i have a chevrolet spark banner next to the video screen :P (they have the same green color),14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@Boruc987 
This guy name Paul Blart.... ever since he made that movie he has been a real diva!",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,I wonder who let them do that inside a mall ?????,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,3:52 hahahahaha @ the camera crew running away,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,ford always beats chevy. this just more proof,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,The invasion would make an awesome commercial.,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,i wonder how long they spent cleaning the skid marks off the marble floor....,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@anshu1233 I don't think it's so much about the car, but just a great show and the Fiesta worked in the timing, and it needed to be a FWD or AWD car, certainly.

Also the Fiesta is becoming a superstar, it really is.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@PalleSchultz Absolutely, this is certainly the best they've ever done, just incredible.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,i laughed then farted then laughed even harder,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,oh hell no such a great video...,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"repost, but great video",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"just think the marines have actually used some fiestas in real combat. all the enemies would laugh so hard they die, and the marines have an easy win XD
mmm",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,<3 prodigy,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,taking the fiesta to a whole new level!!!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,by far the best top gear ever,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,581 people like this video... and only 305 people watched it !,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,i bet ford payed for it.,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,you can see the camera crew at 3:52,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"this show is freaken amazing!!!
ahaha great review ",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,lol This car should be used in d day landing,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@madmkila1 The TG guys especially Jeremy hate the Prius.,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,THE smoke Grenades fit perfectly in the cup holder" hahhahaha omg ,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"""Hey look! These Smoke Grenades fit right into the cup holders!"" lol

I'm so glad they finally imported the Fiesta to the U.S. ",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,You have just invented drive through shopping Mall,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,I have been waiting for a review on this car a lot of people are talking about it but production is backed up because some train systems are jacked up in Mexico (yes they are made in Mexico.),14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Clarkson seriousface and seriousvoice is serious.,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,LOOK AT THAT! the smoke grenades fit perfectly in the cup holders. ,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,do this with a pruis! drive it like they do on the other guys,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Amazing !,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,This has been uploaded before if I'm not mistaken?,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"Dude I have to know how you were allowed to do all that.  I CANT even do a doughnut in an ABANDONED PARKING LOT without getting arrested.  

Seriously let me know.  And FUCKING AWESOME SHOW",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,0:54 - 4:04 It's the ghost of the black stig driving the 'vette,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,MGM made a video about it,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,the british army has way to much free time XD,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,stop reposting!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,mann just when i thought they ran out of ideas,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,this is old... i seen it before,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"Yes...
Very.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,I'm glad the smoke grenades fit great... but i wouldn't buy a car unless my frag's did too :/,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,You guys put movie car chases to shame!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,This is how you test a car!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,4 people are from 5th gear,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"I think by federal regulation, every car that is being tested must undergo and ""getaway from the badies"" test inside an actual mall.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@anshu1233 because it will sell 400,000 units in europe.....",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,ok i want a fiesta now,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Are you cold? I am a bit chillie.,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,lol beach assault!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,who knew that a car show could be so awesome?  Mall race... how GTA is that???,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Jeremy rox BBC and Top Gear is the best car show in the world. Undisputed.,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,i loved the mall part,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,now that is a hell of a job,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,wow! u got to drive in a shopping mall! that is so cool!,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@Charger3091 its not american,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,...I actually want one of those Fiestas now XD,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"The shopping centre bit is so mental, I love it.",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,I am now breaking the speed limit INDOORS!! :D,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"@hvkv0000 you just contradicted yourself; how would one hold an opinion to be true unless it is fact?
also, i see ifiwere 1021 already reinforced my true statement, so your reply is optional. btw when comparing camaro to mustang, camaro has better everything (cornering, top speed, hp, acceleration)",14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@HLM190586 moron ,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,WTF at they shooting at?? lol,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Wow Ford must have payed a lot of money for them to do this...,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@HLM190586 You Are An Idiot. ,14 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,@ifwere1021 well in that case i guess i was wrong :(... i assumed the corvette was the same as all the other muscle cars...like the mustang and th camaro..,14 years ago
